iso3c,date,gdp_growth
IRL,1962,2.79
IRL,1961,5.17
IMN,2022,-4.2
IMN,2021,3.79
IMN,2020,-8.95
IMN,2019,0.07
IMN,2018,1.97
IMN,2017,2.66
IMN,2016,7.12
IMN,2015,-0.03
IMN,2014,5.47
IMN,2013,4.38
IMN,2012,7.36
IMN,2011,1.38
IMN,2010,2.25
IMN,2009,0.98
IMN,2008,3.77
IMN,2007,6.37
IMN,2006,6.66
IMN,2005,4.94
IMN,2004,4.21
IMN,2003,4.95
IMN,2002,5.1
IMN,2001,4.27
IMN,2000,4.09
IMN,1999,12.29
IMN,1998,12.04
IMN,1997,7.32
IMN,1996,6.9
IMN,1995,3.8
IMN,1994,3.42
IMN,1993,1.99
IMN,1992,0.02
IMN,1991,0.31
IMN,1990,2.48
IMN,1989,5.1
IMN,1988,10.01
IMN,1987,8.39
IMN,1986,18.56
IMN,1985,0.62
ISR,2024,-0.4
ISR,2023,-1.19
ISR,2022,4.19
ISR,2021,7.56
ISR,2020,-3.73
ISR,2019,1.75
ISR,2018,2.02
ISR,2017,2.34
ISR,2016,2.43
ISR,2015,0.23
ISR,2014,1.8
ISR,2013,2.16
ISR,2012,0.57
ISR,2011,3.59
ISR,2010,3.62
ISR,2009,-1.15
ISR,2008,1.4
ISR,2007,4.45
ISR,2006,3.75
ISR,2005,2.56
ISR,2004,2.81
ISR,2003,-0.37
ISR,2002,-2.13
ISR,2001,-2.06
ISR,2000,5.75
ISR,1999,0.7
ISR,1998,1.76
ISR,1997,1.06
ISR,1996,3.11
ISR,1995,3.8
ISR,1994,4.68
ISR,1993,1.39
ISR,1992,4.1
ISR,1991,1.44
ISR,1990,4.05
ISR,1989,-1.12
ISR,1988,1.22
ISR,1987,5.42
ISR,1986,2.59
ISR,1985,2.22
ISR,1984,-0.38
ISR,1983,1.5
ISR,1982,0.18
ISR,1981,3.26
ISR,1980,-0.74
ISR,1979,3.51
ISR,1978,3.35
ISR,1977,-1.2
ISR,1976,-1.89
ISR,1975,0.91
ISR,1974,3.35
ISR,1973,1.4
ISR,1972,9.33
ISR,1971,7.52
ISR,1970,3.81
ISR,1969,10.64
ISR,1968,13.84
ISR,1967,-1.36
ISR,1966,-2.59
ISR,1965,5.26
ISR,1964,3.75
ISR,1963,6.69
ISR,1962,4.97
ISR,1961,7.59
ITA,2024,0.75
ITA,2023,1.03
ITA,2022,5.03
ITA,2021,9.49
ITA,2020,-8.42
ITA,2019,1.13
ITA,2018,0.58
ITA,2017,1.79
ITA,2016,1.43
ITA,2015,1.04
ITA,2014,-0.02
ITA,2013,-2.01
ITA,2012,-3.39
ITA,2011,0.35
ITA,2010,1.08
ITA,2009,-5.85
ITA,2008,-1.78
ITA,2007,0.85
ITA,2006,1.39
ITA,2005,0.18
ITA,2004,0.72
ITA,2003,-0.47
ITA,2002,0.07
ITA,2001,1.94
ITA,2000,3.84
ITA,1999,1.66
ITA,1998,1.78
ITA,1997,1.87
ITA,1996,1.32
ITA,1995,2.89
ITA,1994,2.13
ITA,1993,-0.91
ITA,1992,0.77
ITA,1991,1.47
ITA,1990,1.9
ITA,1989,3.31
ITA,1988,4.14
ITA,1987,3.18
ITA,1986,2.85
ITA,1985,2.77
ITA,1984,3.2
ITA,1983,1.13
ITA,1982,0.34
ITA,1981,0.72
ITA,1980,3.22
ITA,1979,5.65
ITA,1978,2.87
ITA,1977,2.13
ITA,1976,6.59
ITA,1975,-2.67
ITA,1974,4.81
ITA,1973,6.4
ITA,1972,3.1
ITA,1971,1.34
ITA,1970,4.76
ITA,1969,5.5
ITA,1968,5.87
ITA,1967,6.41
ITA,1966,5.16
ITA,1965,2.4
ITA,1964,1.96
ITA,1963,4.84
ITA,1962,5.49
ITA,1961,7.49
JAM,2024,-0.51
JAM,2023,2.72
JAM,2022,6.38
JAM,2021,5.45
JAM,2020,-8.55
JAM,2019,1.69
JAM,2018,2.36
JAM,2017,2.08
JAM,2016,2.49
JAM,2015,0.61
JAM,2014,0.33
JAM,2013,0.11
JAM,2012,-1.04
JAM,2011,1.29
JAM,2010,-1.87
JAM,2009,-4.74
JAM,2008,-1.24
JAM,2007,0.95
JAM,2006,2.37
JAM,2005,0.34
JAM,2004,0.73
JAM,2003,3.04
JAM,2002,1.37
JAM,2001,0.7
JAM,2000,0.18
JAM,1999,0.27
JAM,1998,-3.17
JAM,1997,-2.05
JAM,1996,-1.08
JAM,1995,1.33
JAM,1994,0.35
JAM,1993,8.29
JAM,1992,0.95
JAM,1991,3.92
JAM,1990,3.41
JAM,1989,6.44
JAM,1988,3.27
JAM,1987,7.03
JAM,1986,0.94
JAM,1985,-4.05
JAM,1984,-2.83
JAM,1983,0.5
JAM,1982,0.68
JAM,1981,1.31
JAM,1980,-6.86
JAM,1979,-2.21
JAM,1978,-1.21
JAM,1977,-3.78
JAM,1976,-7.91
JAM,1975,-1.64
JAM,1974,-5.66
JAM,1973,-6.92
JAM,1972,16.31
JAM,1971,1.08
JAM,1970,10.69
JAM,1969,4.36
JAM,1968,4.54
JAM,1967,0.61
JPN,2024,0.54
JPN,2023,1.97
JPN,2022,1.39
JPN,2021,3.17
JPN,2020,-3.89
JPN,2019,-0.26
JPN,2018,0.77
JPN,2017,1.76
JPN,2016,0.81
JPN,2015,1.67
JPN,2014,0.43
JPN,2013,2.15
JPN,2012,1.54
JPN,2011,0.21
JPN,2010,4.08
JPN,2009,-5.68
JPN,2008,-1.27
JPN,2007,1.37
JPN,2006,1.31
JPN,2005,1.79
JPN,2004,2.15
JPN,2003,1.32
JPN,2002,-0.19
JPN,2001,0.14
JPN,2000,2.59
JPN,1999,-0.52
JPN,1998,-1.54
JPN,1997,0.74
JPN,1996,2.9
JPN,1995,2.39
JPN,1994,0.8
JPN,1993,-0.78
JPN,1992,0.53
JPN,1991,3.12
JPN,1990,4.49
JPN,1989,4.51
JPN,1988,6.22
JPN,1987,4.15
JPN,1986,2.75
JPN,1985,4.5
JPN,1984,3.74
JPN,1983,2.91
JPN,1982,2.57
JPN,1981,3.5
JPN,1980,2.01
JPN,1979,4.59
JPN,1978,4.32
JPN,1977,3.38
JPN,1976,2.87
JPN,1975,1.79
JPN,1974,-2.53
JPN,1973,6.52
JPN,1972,6.91
JPN,1971,2.43
JPN,1970,-0.75
JPN,1969,11.15
JPN,1968,11.62
JPN,1967,9.94
JPN,1966,9.63
JPN,1965,4.69
JPN,1964,10.52
JPN,1963,7.38
JPN,1962,7.9
JPN,1961,11.04
JOR,2024,1.48
JOR,2023,1.24
JOR,2022,0.92
JOR,2021,1.77
JOR,2020,-2.86
JOR,2019,-0.25
JOR,2018,-0.3
JOR,2017,0.19
JOR,2016,-2.71
JOR,2015,-5.59
JOR,2014,-6.02
JOR,2013,-2.59
JOR,2012,0.99
JOR,2011,0.22
JOR,2010,0.14
JOR,2009,2.79
JOR,2008,4.73
JOR,2007,1.84
JOR,2006,1.4
JOR,2005,5.5
JOR,2004,5.98
JOR,2003,1.88
JOR,2002,3.58
JOR,2001,3.13
JOR,2000,2.11
JOR,1999,1.19
JOR,1998,0.66
JOR,1997,0.57
JOR,1996,-1.25
JOR,1995,1.94
JOR,1994,0.06
JOR,1993,-0.81
JOR,1992,8.46
JOR,1991,-6
JOR,1990,-7.77
JOR,1989,-14.9
JOR,1988,-3.16
JOR,1987,-2.3
JOR,1986,0.75
JOR,1985,-7.05
JOR,1984,-0.32
JOR,1983,-6.47
JOR,1982,2.55
JOR,1981,12.58
JOR,1980,7.19
JOR,1979,16.86
JOR,1978,11.12
JOR,1977,5.04
KAZ,2024,3.66
KAZ,2023,3.57
KAZ,2022,1.7
KAZ,2021,2.92
KAZ,2020,-3.86
KAZ,2019,2.99
KAZ,2018,2.56
KAZ,2017,2.49
KAZ,2016,-0.44
KAZ,2015,-0.3
KAZ,2014,2.68
KAZ,2013,4.49
KAZ,2012,3.35
KAZ,2011,5.96
KAZ,2010,5.92
KAZ,2009,0.02
KAZ,2008,2.24
KAZ,2007,7.87
KAZ,2006,9.77
KAZ,2005,8.89
KAZ,2004,8.89
KAZ,2003,8.67
KAZ,2002,9.23
KAZ,2001,12.96
KAZ,2000,9.48
KAZ,1999,3.98
KAZ,1998,0.58
KAZ,1997,4.06
KAZ,1996,2.43
KAZ,1995,-6.48
KAZ,1994,-11.42
KAZ,1993,-8.89
KAZ,1992,-5.6
KAZ,1991,-11.64
KEN,2024,2.69
KEN,2023,3.64
KEN,2022,2.86
KEN,2021,5.57
KEN,2020,-2.21
KEN,2019,3.07
KEN,2018,3.52
KEN,2017,1.6
KEN,2016,1.94
KEN,2015,2.66
KEN,2014,2.59
KEN,2013,1.26
KEN,2012,1.88
KEN,2011,2.27
KEN,2010,4.97
KEN,2009,0.23
KEN,2008,-2.76
KEN,2007,3.67
KEN,2006,3.28
KEN,2005,2.7
KEN,2004,1.89
KEN,2003,-0.19
KEN,2002,-2.57
KEN,2001,0.58
KEN,2000,-2.39
KEN,1999,-0.6
KEN,1998,0.48
KEN,1997,-2.23
KEN,1996,1.32
KEN,1995,1.48
KEN,1994,-0.3
KEN,1993,-2.58
KEN,1992,-3.79
KEN,1991,-1.8
KEN,1990,0.67
KEN,1989,1.08
KEN,1988,2.52
KEN,1987,2.27
KEN,1986,3.41
KEN,1985,0.57
KEN,1984,-1.92
KEN,1983,-2.33
KEN,1982,-2.06
KEN,1981,0.13
KEN,1980,1.92
KEN,1979,3.95
KEN,1978,3.3
KEN,1977,5.88
KEN,1976,-1.11
KEN,1975,-2.41
KEN,1974,0.6
KEN,1973,2.3
KEN,1972,13.08
KEN,1971,17.82
KEN,1970,-8.25
KEN,1969,3.81
KEN,1968,3.8
KEN,1967,-0.66
KEN,1966,10.25
KEN,1965,-1.97
KEN,1964,0.92
KEN,1963,4.63
KEN,1962,5.35
KEN,1961,-11.15
KIR,2024,3.71
KIR,2023,1.06
KIR,2022,2.89
KIR,2021,6.55
KIR,2020,-3.17
KIR,2019,1.73
KIR,2018,1.95
KIR,2017,2.2
KIR,2016,5.58
KIR,2015,9.85
KIR,2014,-0.04
KIR,2013,6.26
KIR,2012,4.26
KIR,2011,1.45
KIR,2010,-0.86
KIR,2009,-1.58
KIR,2008,-4.99
KIR,2007,0.98
KIR,2006,3.68
KIR,2005,-0.72
KIR,2004,-2.58
KIR,2003,-3.57
KIR,2002,-0.67
KIR,2001,-4.99
KIR,2000,4.95
KIR,1999,-5.53
KIR,1998,2.6
KIR,1997,-0.66
KIR,1996,-1.73
KIR,1995,1.22
KIR,1994,0.54
KIR,1993,-1.62
KIR,1992,21.93
KIR,1991,-7.52
KIR,1990,-8.52
KIR,1989,-9.47
KIR,1988,19.15
KIR,1987,-1.14
KIR,1986,-4.71
KIR,1985,-14.89
KIR,1984,12.07
KIR,1983,-11.23
KIR,1982,-2.68
KIR,1981,4.46
KIR,1980,-2.66
KIR,1979,-12.04
KIR,1978,1.74
KIR,1977,-3.99
KIR,1976,-26.37
KIR,1975,5.75
KIR,1974,44.37
KIR,1973,18.83
KIR,1972,9.97
KIR,1971,-4.19
KOR,2024,1.93
KOR,2023,1.5
KOR,2022,2.92
KOR,2021,4.75
KOR,2020,-0.84
KOR,2019,1.96
KOR,2018,2.73
KOR,2017,3.14
KOR,2016,2.76
KOR,2015,2.38
KOR,2014,2.57
KOR,2013,2.82
KOR,2012,2.01
KOR,2011,2.89
KOR,2010,6.45
KOR,2009,0.3
KOR,2008,2.23
KOR,2007,5.31
KOR,2006,4.69
KOR,2005,4.14
KOR,2004,4.77
KOR,2003,2.54
KOR,2002,7.12
KOR,2001,3.93
KOR,2000,8.29
KOR,1999,10.83
KOR,1998,-5.62
KOR,1997,5.29
KOR,1996,6.97
KOR,1995,8.64
KOR,1994,8.28
KOR,1993,5.91
KOR,1992,5.25
KOR,1991,9.78
KOR,1990,8.95
KOR,1989,6.11
KOR,1988,11.04
KOR,1987,11.79
KOR,1986,10.4
KOR,1985,6.88
KOR,1984,9.28
KOR,1983,11.81
KOR,1982,6.8
KOR,1981,5.74
KOR,1980,-3.05
KOR,1979,7.1
KOR,1978,9.39
KOR,1977,10.64
KOR,1976,11.47
KOR,1975,6.13
KOR,1974,7.79
KOR,1973,12.96
KOR,1972,5.34
KOR,1971,8.49
KOR,1970,7.79
KOR,1969,12.03
KOR,1968,10.63
KOR,1967,6.63
KOR,1966,9.23
KOR,1965,4.62
KOR,1964,6.6
KOR,1963,6.02
KOR,1962,0.99
KOR,1961,3.79
XKX,2024,10.37
XKX,2023,9.35
XKX,2022,5.34
XKX,2021,11
XKX,2020,-5.41
XKX,2019,5.24
XKX,2018,3.06
XKX,2017,4.04
XKX,2016,6.21
XKX,2015,7.37
XKX,2014,3.65
XKX,2013,4.7
XKX,2012,0.86
XKX,2011,6.13
XKX,2010,5.29
XKX,2009,5.4
KWT,2024,-3.43
KWT,2023,-7.01
KWT,2022,1.44
KWT,2021,2.59
KWT,2020,-3.91
KWT,2019,-0.47
KWT,2018,-1.27
KWT,2017,-8.17
KWT,2016,-1.43
KWT,2015,-3.83
KWT,2014,-3.83
KWT,2013,-3.77
KWT,2012,0.1
KWT,2011,3
KWT,2010,-7.28
KWT,2009,-11.86
KWT,2008,-3.07
KWT,2007,-0.06
KWT,2006,1.7
KWT,2005,6.68
KWT,2004,7.82
KWT,2003,14.55
KWT,2002,0.42
KWT,2001,-2.45
KWT,2000,1.77
KWT,1999,-4.67
KWT,1998,0.48
KWT,1997,-0.82
KWT,1996,-2.23
KWT,1995,3.79
KWT,1994,8.94
KWT,1993,31.01
KWT,1992,51.1
KWT,1991,-26.45
KWT,1990,-2.91
KWT,1989,21.19
KWT,1988,-13.5
KWT,1987,3.91
KWT,1986,4.26
KWT,1985,-7.98
KWT,1984,0.83
KWT,1983,2.88
KWT,1982,-15.95
KWT,1981,-22.95
KWT,1980,-23.76
KWT,1979,7.24
KWT,1978,0.76
KWT,1977,-9.91
KWT,1976,-0.07
KWT,1975,-17.56
KWT,1974,-18.08
KWT,1973,-12.05
KWT,1972,-2.34
KWT,1971,0.12
KGZ,2024,7.2
KGZ,2023,7.1
KGZ,2022,7.03
KGZ,2021,3.59
KGZ,2020,-9.03
KGZ,2019,2.28
KGZ,2018,1.55
KGZ,2017,2.56
KGZ,2016,2.05
KGZ,2015,1.57
KGZ,2014,1.76
KGZ,2013,8.51
KGZ,2012,-1.95
KGZ,2011,4.44
KGZ,2010,-1.88
KGZ,2009,1.53
KGZ,2008,7.38
KGZ,2007,7.51
KGZ,2006,2
KGZ,2005,-1.3
KGZ,2004,5.74
KGZ,2003,5.91
KGZ,2002,-0.93
KGZ,2001,4.33
KGZ,2000,4.2
KGZ,1999,2.13
KGZ,1998,0.57
KGZ,1997,8.32
KGZ,1996,5.51
KGZ,1995,-6.37
KGZ,1994,-20.05
KGZ,1993,-15.49
KGZ,1992,-14.83
KGZ,1991,-9.44
KGZ,1990,3.69
KGZ,1989,0.66
KGZ,1988,11.22
KGZ,1987,1.35
LAO,2024,2.73
LAO,2023,2.31
LAO,2022,1.27
LAO,2021,1.06
LAO,2020,-0.99
LAO,2019,3.86
LAO,2018,4.61
LAO,2017,5.23
LAO,2016,5.36
LAO,2015,5.72
LAO,2014,6.14
LAO,2013,6.52
LAO,2012,6.5
LAO,2011,6.49
LAO,2010,6.94
LAO,2009,5.91
LAO,2008,6.2
LAO,2007,5.94
LAO,2006,6.91
LAO,2005,5.5
LAO,2004,4.82
LAO,2003,4.45
LAO,2002,4.23
LAO,2001,4.02
LAO,2000,4.04
LAO,1999,5.45
LAO,1998,2.06
LAO,1997,4.67
LAO,1996,4.46
LAO,1995,4.42
LAO,1994,5.37
LAO,1993,3.08
LAO,1992,2.68
LAO,1991,1.4
LAO,1990,3.71
LAO,1989,10.97
LAO,1988,-4.78
LAO,1987,-4.19
LAO,1986,1.98
LAO,1985,2.2
LVA,2024,0.9
LVA,2023,-1.17
LVA,2022,2.19
LVA,2021,7.85
LVA,2020,-2.79
LVA,2019,1.38
LVA,2018,5.13
LVA,2017,4.32
LVA,2016,3.49
LVA,2015,4.64
LVA,2014,3.06
LVA,2013,3.2
LVA,2012,8.64
LVA,2011,4.93
LVA,2010,-1.64
LVA,2009,-14.64
LVA,2008,-2.37
LVA,2007,11.32
LVA,2006,13.86
LVA,2005,12.83
LVA,2004,9.92
LVA,2003,9.48
LVA,2002,8.92
LVA,2001,7.84
LVA,2000,6.87
LVA,1999,3.66
LVA,1998,7.56
LVA,1997,10.27
LVA,1996,3.46
LVA,1995,0.48
LVA,1994,3.91
LVA,1993,-3.09
LVA,1992,-31.18
LVA,1991,-12.18
LBN,2023,-1.26
LBN,2022,-1.08
LBN,2021,-7.26
LBN,2020,-20.13
LBN,2019,-3.87
LBN,2018,1
LBN,2017,3.57
LBN,2016,3.95
LBN,2015,-1.49
LBN,2014,-7.26
LBN,2013,-5.35
LBN,2012,-0.17
LBN,2011,-0.22
LBN,2010,6.93
LBN,2009,8.75
LBN,2008,7.27
LBN,2007,7.21
LBN,2006,-0.16
LBN,2005,1.11
LBN,2004,4.97
LBN,2003,1.81
LBN,2002,2
LBN,2001,2.13
LBN,2000,-0.39
LBN,1999,-2.26
LBN,1998,1.86
LBN,1997,-0.76
LBN,1996,9.24
LBN,1995,4.54
LBN,1994,6.18
LBN,1993,8.64
LBN,1992,14
LBN,1991,46.44
LBN,1990,24.07
LBN,1989,-43.6
LSO,2024,1.71
LSO,2023,0.71
LSO,2022,1.29
LSO,2021,1.1
LSO,2020,-9.24
LSO,2019,-2.57
LSO,2018,-2.68
LSO,2017,-4.34
LSO,2016,2.35
LSO,2015,1.92
LSO,2014,0.56
LSO,2013,0.7
LSO,2012,5.27
LSO,2011,3.69
LSO,2010,4.46
LSO,2009,-1.97
LSO,2008,4.81
LSO,2007,3.75
LSO,2006,4.66
LSO,2005,4.42
LSO,2004,2.41
LSO,2003,5.07
LSO,2002,1.04
LSO,2001,3.72
LSO,2000,3.84
LSO,1999,0.22
LSO,1998,1.03
LSO,1997,2.88
LSO,1996,4.47
LSO,1995,2.03
LSO,1994,4.56
LSO,1993,1.96
LSO,1992,5.19
LSO,1991,5.07
LSO,1990,4.04
LSO,1989,3.67
LSO,1988,6.33
LSO,1987,-1.47
LSO,1986,2.06
LSO,1985,-0.26
LSO,1984,2.56
LSO,1983,-0.92
LSO,1982,1.47
LSO,1981,-2.19
LSO,1980,-5.53
LSO,1979,-0.04
LSO,1978,14.99
LSO,1977,18.34
LSO,1976,7.54
LSO,1975,-16.45
LSO,1974,7.22
LSO,1973,22.09
LSO,1972,-3.65
LSO,1971,1.43
LSO,1970,-1.44
LSO,1969,-2.08
LSO,1968,-3.95
LSO,1967,7.02
LSO,1966,-3.54
LSO,1965,-0.79
LSO,1964,5.11
LSO,1963,7.38
LSO,1962,11.94
LSO,1961,-1.13
LBR,2024,1.8
LBR,2023,2.4
LBR,2022,2.59
LBR,2021,2.79
LBR,2020,-4.97
LBR,2019,-4.38
LBR,2018,-0.8
LBR,2017,0.48
LBR,2016,-3.55
LBR,2015,-2.06
LBR,2014,-1.37
LBR,2013,6.32
LBR,2012,4.24
LBR,2011,4.04
LBR,2010,3.07
LBR,2009,2.04
LBR,2008,2.88
LBR,2007,4.21
LBR,2006,2.17
LBR,2005,0.68
LBR,2004,1.41
LBR,2003,-30.7
LBR,2002,1.1
LBR,2001,-0.06
LBR,2000,23.94
LBR,1999,15.2
LBR,1998,17.67
LBR,1997,90.83
LBR,1996,8.95
LBR,1995,-5.12
LBR,1994,-21.57
LBR,1993,-35.55
LBR,1992,-38.72
LBR,1991,-2.51
LBR,1990,-44.55
LBR,1989,-28.73
LBR,1988,-4.83
LBR,1987,-3.86
LBR,1986,-4.57
LBR,1985,-3.82
LBR,1984,-5.09
LBR,1983,-4.79
LBR,1982,-5.21
LBR,1981,-4.97
LBR,1980,-6.91
LBR,1979,0.26
LBR,1978,1.81
LBR,1977,-1.23
LBR,1976,2.48
LBR,1975,-6.04
LBR,1974,2
LBR,1973,-4.78
LBR,1972,1.54
LBR,1971,2.3
LBR,1970,3.97
LBR,1969,4.58
LBR,1968,2.13
LBR,1967,4.07
LBR,1966,5
LBR,1965,2.16
LBR,1964,2.53
LBR,1963,-0.26
LBR,1962,-1.14
LBR,1961,-0.03
LBY,2024,0.86
LBY,2023,8.97
LBY,2022,-9.42
LBY,2021,26.69
LBY,2020,-30.4
LBY,2019,-12.5
LBY,2018,6.2
LBY,2017,30.4
LBY,2016,-2.98
LBY,2015,-2.43
LBY,2014,-24.51
LBY,2013,-19.63
LBY,2012,91.78
LBY,2011,-49.13
LBY,2010,2.91
LBY,2009,-6.37
LBY,2008,-2.26
LBY,2007,4.07
LBY,2006,4.34
LBY,2005,9.54
LBY,2004,2.33
LBY,2003,10.78
LBY,2002,-2.84
LBY,2001,-3.56
LBY,2000,1.98
LBY,1999,-0.74
LBY,1998,-4.98
LBY,1997,3.61
LBY,1996,0.48
LBY,1995,-3.91
LBY,1994,0.05
LBY,1993,-5.65
LBY,1992,-4.72
LBY,1991,13.13
LBY,1990,1.33
LBY,1989,4.6
LBY,1988,4.84
LBY,1987,-17.02
LBY,1986,-13.97
LBY,1985,4.85
LBY,1984,-6.42
LBY,1983,-2.32
LBY,1982,-0.04
LBY,1981,-23.59
LBY,1980,-4.92
LBY,1979,2.85
LBY,1978,-2.48
LBY,1977,2.8
LBY,1976,16.12
LBY,1975,-1.61
LBY,1974,16.26
LBY,1973,-1.94
LBY,1972,5.57
LBY,1971,-8.4
LBY,1970,1.51
LBY,1969,9.63
LBY,1968,30.12
LBY,1967,8.23
LBY,1966,15.7
LBY,1965,24.57
LBY,1964,39.84
LBY,1963,29.55
LBY,1962,27.11
LBY,1961,5.46
LIE,2009,-1.9
LIE,2008,1.19
LIE,2007,2.67
LIE,2006,7.76
LIE,2005,3.91
LIE,2004,1.94
LIE,2003,-3.05
LIE,2002,-2.46
LIE,2001,-2.37
LIE,2000,1.88
LIE,1999,8.52
LIE,1998,6.28
LIE,1997,6.54
LIE,1996,6.02
LIE,1995,4.82
LIE,1994,5.53
LIE,1993,2.73
LIE,1992,2.15
LIE,1991,0.17
LIE,1990,0.74
LIE,1989,3.13
LIE,1988,4.16
LIE,1987,7.97
LIE,1986,2.63
LIE,1985,5.9
LIE,1984,3.7
LIE,1983,-0.19
LIE,1982,-3.77
LIE,1981,4.16
LIE,1980,5.02
LIE,1979,2.52
LIE,1978,2.31
LIE,1977,3.11
LIE,1976,3.84
LIE,1975,-0.01
LIE,1974,-1.22
LIE,1973,-1.24
LIE,1972,-0.77
LIE,1971,-0.5
LTU,2024,2.18
LTU,2023,-1.05
LTU,2022,1.7
LTU,2021,6.46
LTU,2020,0.07
LTU,2019,4.98
LTU,2018,5.79
LTU,2017,5.89
LTU,2016,3.88
LTU,2015,3.76
LTU,2014,4.62
LTU,2013,5.03
LTU,2012,5.74
LTU,2011,8.75
LTU,2010,2.56
LTU,2009,-13.89
LTU,2008,3.66
LTU,2007,12.41
LTU,2006,9.12
LTU,2005,9.5
LTU,2004,7.7
LTU,2003,11.45
LTU,2002,7.58
LTU,2001,7.37
LTU,2000,4.15
LTU,1999,-0.39
LTU,1998,8.24
LTU,1997,9.1
LTU,1996,5.83
LTU,1995,4.09
LTU,1994,-9.14
LTU,1993,-15.83
LTU,1992,-21.17
LTU,1991,-5.84
LUX,2024,-1.21
LUX,2023,-1.9
LUX,2022,-3.07
LUX,2021,5.32
LUX,2020,-2.15
LUX,2019,0.75
LUX,2018,-0.33
LUX,2017,-1.12
LUX,2016,2.74
LUX,2015,-0.12
LUX,2014,0.23
LUX,2013,0.81
LUX,2012,-0.76
LUX,2011,-1.18
LUX,2010,1.88
LUX,2009,-5.01
LUX,2008,-2.07
LUX,2007,6.44
LUX,2006,4.34
LUX,2005,0.93
LUX,2004,2.76
LUX,2003,1.38
LUX,2002,2.15
LUX,2001,1.85
LUX,2000,5.51
LUX,1999,6.72
LUX,1998,5.36
LUX,1997,4.11
LUX,1996,0.03
LUX,1995,0.02
LUX,1994,2.42
LUX,1993,2.81
LUX,1992,0.48
LUX,1991,7.2
LUX,1990,4.01
LUX,1989,8.74
LUX,1988,7.68
LUX,1987,3.28
LUX,1986,9.49
LUX,1985,2.59
LUX,1984,6.08
LUX,1983,2.96
LUX,1982,1.05
LUX,1981,-0.84
LUX,1980,0.48
LUX,1979,2.11
LUX,1978,3.89
LUX,1977,1.39
LUX,1976,2.03
LUX,1975,-7.59
LUX,1974,2.86
LUX,1973,7.12
LUX,1972,5.31
LUX,1971,1.69
LUX,1970,1.26
LUX,1969,9.44
LUX,1968,3.92
LUX,1967,-0.11
LUX,1966,0.38
LUX,1965,-1.86
LUX,1964,6.66
LUX,1963,2.37
LUX,1962,0.12
LUX,1961,2.89
MAC,2024,6.56
MAC,2023,74.92
MAC,2022,-18.33
MAC,2021,22.98
MAC,2020,-55.29
MAC,2019,-4.36
MAC,2018,4.66
MAC,2017,10.61
MAC,2016,-2.16
MAC,2015,-24.33
MAC,2014,-6.73
MAC,2013,6.29
MAC,2012,5.7
MAC,2011,18.83
MAC,2010,24.64
MAC,2009,2.38
MAC,2008,-0.39
MAC,2007,9.65
MAC,2006,7.62
MAC,2005,3.79
MAC,2004,23.55
MAC,2003,10.33
MAC,2002,7.79
MAC,2001,2.11
MAC,2000,4.96
MAC,1999,-3.52
MAC,1998,-5.7
MAC,1997,-0.8
MAC,1996,-1.81
MAC,1995,0.14
MAC,1994,0.89
MAC,1993,1.6
MAC,1992,7.42
MAC,1991,-1.26
MAC,1990,4.8
MAC,1989,2.09
MAC,1988,4.69
MAC,1987,10.27
MAC,1986,4.41
MAC,1985,-1.65
MAC,1984,3.26
MAC,1983,4.04
MDG,2024,1.69
MDG,2023,1.67
MDG,2022,1.6
MDG,2021,2.05
MDG,2020,-9.49
MDG,2019,1.73
MDG,2018,0.54
MDG,2017,1.26
MDG,2016,1.31
MDG,2015,0.45
MDG,2014,0.61
MDG,2013,-0.44
MDG,2012,0.2
MDG,2011,-1.27
MDG,2010,-2.27
MDG,2009,-6.76
MDG,2008,3.63
MDG,2007,2.65
MDG,2006,2.35
MDG,2005,1.73
MDG,2004,2.23
MDG,2003,6.61
MDG,2002,-14.99
MDG,2001,2.77
MDG,2000,1.19
MDG,1999,1.35
MDG,1998,0.57
MDG,1997,0.37
MDG,1996,-1.08
MDG,1995,-1.49
MDG,1994,-3.1
MDG,1993,-0.97
MDG,1992,-1.82
MDG,1991,-9.07
MDG,1990,0.13
MDG,1989,1.09
MDG,1988,0.48
MDG,1987,-1.67
MDG,1986,-0.92
MDG,1985,-1.74
MDG,1984,-1.17
MDG,1983,-2.03
MDG,1982,-4.76
MDG,1981,-12.45
MDG,1980,-2.06
MDG,1979,6.56
MDG,1978,-5.57
MDG,1977,-0.69
MDG,1976,-5.95
MDG,1975,-1.75
MDG,1974,-1
MDG,1973,-5.47
MDG,1972,-4.14
MDG,1971,0.95
MDG,1970,2.32
MDG,1969,0.87
MDG,1968,3.95
MDG,1967,2.74
MDG,1966,-0.59
MDG,1965,-3.01
MDG,1964,1.31
MDG,1963,-3.46
MDG,1962,-0.35
MDG,1961,-0.58
MWI,2024,-0.91
MWI,2023,-0.64
MWI,2022,-1.64
MWI,2021,1.88
MWI,2020,-1.83
MWI,2019,2.95
MWI,2018,1.6
MWI,2017,1.22
MWI,2016,-0.26
MWI,2015,0.01
MWI,2014,2.7
MWI,2013,2.46
MWI,2012,-0.98
MWI,2011,1.92
MWI,2010,3.77
MWI,2009,5.17
MWI,2008,4.56
MWI,2007,6.55
MWI,2006,1.85
MWI,2005,0.54
MWI,2004,2.73
MWI,2003,3.09
MWI,2002,-0.76
MWI,2001,-7.25
MWI,2000,-0.83
MWI,1999,0.66
MWI,1998,1.67
